20081128133108AA52xi8	Travel;Mexico;Guadalajara	?donde puedo tomar clases de baile en guadalajara?	salsa, merengue, etc
20090220194901AASrsU9	Travel;Canada;Toronto	What to do in Toronto, Canada?	I am going to Toronto and I am wondering if there is anything I need to see or do while I am there! I am going in July. Thanks.
20090220192735AAmDvb5	Travel;Air Travel	What could I do on a really long flight so I'm not bored?	I will definitely have my iPod, but I will get bored of it after a while. I'm flying all the way from Texas to London..what should I bring/do to keep myself entertained on this really long flight?
20090220193035AA2Ffb3	Travel;Travel (General);Other - Destinations	Cash + Airport...........?	How much cash is a person allowed to carry through an airport boarding a flight?  I was thinking of carrying around 8k (because I want to).  How much of a hassle would I get through the security check, if any at all?      Thanks
20090220193027AAeUF74	Travel;Air Travel	If you could fly.... what would you do?	i would uptain these powers when superman bit me like a vampire and me and superman as best buds would go race an airplane
20090220193050AA94YN8	Travel;Air Travel	Where can I find the best deals for airplane tickets to Las Vegas. What is a good deal (from Toronto)?	N/A
20090220193057AAKWA6a	Travel;Africa & Middle East;Lebanon	What do tatreez and bahraja mean?	I was watching a clothes designer talk and she said that arabic women like ????? ? ?????. I know what tatreez is. Embroidery. But what is bahraja? Thanks very much.
20090220193135AAXGjJY	Travel;Europe (Continental);Greece	Nice islands for a birthday?	my dad and i are planning on taking my mum to an island for her 50th birthday. we were thinking along the lines of tonga, bali and around that area. does anyone have any ideas that would be a beautiful place to go, exotic, with really good fresh seafood (my family are really big on sea food) good shopping and activities to do.    thankyou
20090220193318AALU9M5	Travel;Asia Pacific;Malaysia	Where can I find Sarah MacLean's address?	I would like to write a letter or email to the author Sarah MacLean, who wrote the book "The Season" for young adults. Can anyone give me a way to contact her. I already tried whitepages.com to no avail. Please help. And if you can, I'd like Meg Cabot's address too (she wrote the Princess Diaries series) thanks! : )
20090220193349AAz77Ey	Travel;Travel (General);Packing & Preparation	Traveling with a gun from the us to dominican republic ?	what are the requirments to take a legal pistol from the united states to the dominican republic ?
20090220193648AAeoGBA	Travel;Air Travel	Is 1hour 8min enough connection time? newark continental terminal c?	it will be a connection between a domestic continental connection flight and an international continental flight. i think they are in the same terminal, terminal c at newark. i will be traveling as an "unaccompanied minor" but not really because its not like i am getting the special service of anything, i am 15 and an experienced traveler. is 1hour and 8min enough? should i pay the extra $100 to have a 2hr 48min connection or the same price with a 5hr 35min connection??       i wont have to like recheck my luggage or anything right? since the first flight is domestic..hmmm...
20090220194219AAJStMj	Travel;Caribbean;Bermuda	Traveling to Bermuda...?	Would love to know your experiences about traveling to Bermuda...what activities would you recommend doing?  What parts of the island do you recommend seeing?  Anything to avoid?  Thanks for your help.      Michael
20090220194534AAtqHDB	Travel;Cruise Travel	Traveling to Bermuda...?	Would love to know your experiences about traveling to Bermuda...what activities would you recommend doing?  What parts of the island do you recommend seeing?  Anything to avoid?  Thanks for your help.      Michael
20090220194349AAXC7mG	Travel;Asia Pacific;China	How do I change my Single Entry China Visa to a Multiple Entry?	I have a single entry F visa for 180 days, I want to be able to go in and out of the country, how can I change this to a multiple entry visa without the hassle? I need an actual location, I don't know the area well.
20090220194530AAysdkW	Travel;United States;Los Angeles	Things to do in Los Angeles?	We're going on a family vacation and my dad wants my sister and I to decide on 2 major attractions. We already decided on Universal Studios but we are debating on weather to go to Magic Mountain or Disneyland. We've been to neither one. We are probably going to Six Flags in Springfield this summer and I'm going to it on a field trip and I would like to know if the theme parks are similar if you have been to both. I would also like to know which is a better park to go for 2 girls who are 10 and 13. Could someone also tell me other attractions that are good? Thanks.
20090220194850AAQrsZv	Travel;Caribbean;Jamaica	Weed in Jamaica...Jamaica Inn?	Easiest way to find it from the airport I will fly into (Montego Bay Airport) to my resort ( http://www.jamaicainn.com).  Help me out fellow smokers or, preferably, someone from the area!      Don't even answer if you're going to tell me anything negative about going to jail, pot is bad, etc... wasting our time.
20090220195008AAD6ZLP	Travel;Africa & Middle East;Other - Africa & Middle East	Can someone please recommend a tour company for my wife and I to see the Gorillas in the Conga?	Its a life long dream to trek the jungle and take photos and see the gorillas in the wild. Looking for a physical challenge, but need a reputable tour company. Please recommend if you can! Thanks guys.
20090220200101AAjdrHz	Travel;United States;Other - United States	My mom dad got visitors isa for 10yrs.Is it compulsory for them to come to US within 6months from date of visa?	N/A
20090220200243AAmJjQX	Travel;Asia Pacific;Japan	Japanese numbers, can someone explain them to me please?	CAn someone please explain Japanese numbers to me? I don't understand how you can have two or three words to represent a given number... Like is 7 "nana" or "shichi"? is 6 "roku" or "lok"?      Thanks!
20090220200509AAEA4Xy	Travel;Canada;Toronto	Is there a coffee shop that is less crowded near the Eaton Centre on Saturday?	I'm looking for a coffee shop...a nice one where there are seats and two people can talk.
20090220200704AAjSuXz	Travel;Travel (General);Packing & Preparation	How do I apply for a traveler's visa?	I am going to Brazil at the end of March and I need to get a visa. (I already have a passport.) Can someone tell me where I can apply for one? The post office was less than helpful when I asked. They only rudely told me "Look it up in the yellow pages." I have seen some online services, but I really am not comfortable with mailing my passport to them, which they all seem to require. I would much rather deal with a location/business in person.      If you can help me, I'm looking for locations in either Ann Arbor, Canton, Ypsilanti, or Westland... Michigan. Thanks so much. :)
20090220200758AAmh55g	Travel;United Kingdom;London	What should I expect in London?	I am thinking of living in London after I graduate but I'm kinda nervous. Those who live there, what should I expect? Is it really expensive? Is there a lot of jobs available for stylists and actors for example? etc. Anything would be helpful thanks
20090220201254AA8kSLq	Travel;Australia;Sydney	Will my laptop work in Australia?	I'm moving to Sydney from Texas for 6 months to do a study abroad program and need to bring my laptop. I have an almost brand new Dell Inspiron 1525 (bought in Dec 08) and need to know what I need to buy to make it work over there. Thanks!
20090220202004AA1STxt	Travel;United States;Los Angeles	What is there to do near the knitting factory in LA?	im going there for a concert and would like to make the trip to LA a day thing. is there anything near there worth going to? venice beach is fun but i think its like 30 minutes away so i dont know if that would be worth it but anyway, let me know if you can :]   THANKS!
20090220202233AACvrWS	Travel;Other - Destinations	Are there actually any towns in Antarctica?	I know that there are permanent stations, like research bases, but are there actually established towns?
20090220203442AASgsYZ	Travel;United States;New York City	What do you order from falafel carts in nyc?	N/A
20090220203747AAIwsey	Travel;Cruise Travel	Do teens hook up on cruises?	im fifteen and im going on a cruise this spring break on rci. im not looking to go all the way or anything, just makeout whatever.
20090220203834AAp3kRh	Travel;United States;Las Vegas	Las Vegas quide needed. Any promotions online?	Hello. Im going to take my parents to Las Vegas on July.   I would really appreciate if anybody tells me what the best thing to do (NO gambling,plz). Im interested in shows, shopping, entertainment (my 16 year old daughter is going as well).   Where can I get the best flight+hotel deal??? (website or phone call)   Which hotel is not very expensive but good to stay? Which one of many shows is worth to see?   I've heard about the "O" show at Bellagio. Just the ticket price is too high. Maybe anyone knows where to look for promotion codes?   Thank you.
20090220204031AAea1Xf	Travel;United States;Seattle	First Time Driving from Vancouver to Seattle and back...is it difficult?	Me, my wife and our daughter are canadian citizens and would like to drive from Vancouver to Seattle and back.   1. What documets do we need besides canadian passports (three of us).   2. Douglas crossing opened 24/7?   We're planning to go back to Vanvouver late after Depeche Mode concert in Seattle.... worrying that border will be closed. True? False?   Any tips are welcome!
20090203094223AAFwtLj	Travel;United States;New York City	NYC clubs in the meatpacking district?	Can someone give me specific names of good, hard to get into clubs in the meat packing district?
20090203094219AAQrGRk	Travel;United States;Other - United States	Fun day trips around central Texas?	What are some fun cheap things we can do in central Texas, coming from Austin?      places like San Antonio, Fredericksburg
20090203094437AAM6nBs	Travel;Spain;Other - Spain	Working In Ibiza 09?? ?	Hello,       I am 20 years of age and at college but hoping to go Uni in september, how ever i was thinking of working abroad this summer?      Im thinking Ibiza anyone know where to start?      Thanks
20090203094204AAZm7M3	Travel;Travel (General);Packing & Preparation	Going to new Jersey what should i pack?	im going to new jersey for vacation and i have no idea what to pack help!!!!!!!!!!!!!!
20090220211955AAcamfN	Travel;United States;New York City	How respected is St. John's University in New York City?	Say I was to go there and then live in New York after graduating. How respected is it in terms of a job interview? My parents lived in NEw York for years because they immigrated there from IReland and they say everyone knew St. John's when they lived there in the 80's. Is it the same now? Is it seen a bad, medium, or good school? Is it respected or not worth the $28,000 a year when  I could just go to Stony Brook for a lot less?      Thanks.
20090220210428AAhgyPc	Travel;United States;Cleveland	Malls in northeast ohio?	can you name a couple malls  in north east ohio
20090203093902AAoBws5	Travel;Travel (General);Packing & Preparation	What to pack for a six week trip? ?	I am going on a 6 week exchange program and think I am limited to one 40 pound bag. The trip is to Australia in their winter time in New South Wales. Any tips on what to bring or travel tips in general?
20090203091539AAldPdl	Travel;United States;Other - United States	Flying from Trumbull, CT to Woodward, PA?	Does anyone know how long this would take or what I could do
20090220213224AApXAwZ	Travel;United States;Los Angeles	What will the weather be like in Dana Point, Ca for March? Is it usually nice....?	We are from the midwest and are going on a business trip to Dana Point March 15th. Will it be warm
20090220205148AAm2NO4	Travel;Africa & Middle East;Israel	Israel, Please help if you're Jewish?	I am planning on going to visit Israel. I have a few questions..they may sound stupid, but I just want to clarify.   ((I am christian))      Why is the flag of Israel a flag with The Star of David on it? I know that Israel is predominatly Jewish, but don't Muslims live there too?      Can you actually go in the Dead Sea? Any interesting side information on it?      I saw a picture of this girl who went there. There was a big wall with lots of people there, and in the cracks were all these different rolled up pieces of paper. What is with that? And what is the significance of this wall?
20090220205406AAXwhbZ	Travel;Air Travel	Cheaptickets.com, is it reliable?	I am flying to Washington from Michigan, and looking for the cheapest deal. Cheaptickets.com look like a good deal?   Anyone used this site before. Any advice?
20090203093915AAMIveD	Travel;Asia Pacific;China	Can I change old Hong Kong dollars?	N/A
20090220214142AAMbHGd	Travel;Africa & Middle East;South Africa	Interracial couples in South Africa?	My husband and I have been discussing the option of visiting South Africa in order to see Great White Sharks breaching. This is something we've just recently started discussing so as of now we have not made any plans.   One thing we're concerned about is our relationship. My husband is black and I am white. We know there has been a long history of racial tension and violence in South Africa however we feel we lack a true understanding of South Africa's social structure and politics. We're concerned about our safety and the safety of our children who are obviously biracial.    Would it be a good idea to vacation in South Africa or would we be better off taking a trip somewhere else?         Any help, advice or suggestions are greatly appreciated.
20090220213727AA2xiqJ	Travel;United States;Chicago	Does anybody know a good place to rent cars in chicago?	im going to prom in a couple of months and i'm gonna get my parents to rent me a car. i want a place where i can get specific cars. i looked at enterprise but they only show the vehicle class and only like 3 cars in that class with etc... i dont know what else they have.. i want somewhere where i can look at a list of cars they have...   ...im looking for something new... no old school cars..   ...mercedes    ...BMW   ...Lexus   ...Nissan altima coupe   ...dodge avenger   ...or an infinity   ....cars like these....      * i really want a nissan coupe tho..   ....please help ...    ...thanks
20090220210037AAwdZX0	Travel;United States;Other - United States	Cali and California are the same place, right?	This kid is confusing me.      I do  believe they're the same, yes?
20090220213752AAdcF1U	Travel;Africa & Middle East;Israel	What do the two blue lines on the Israeli flag symbolise?	N/A
20090220205126AAOVqaZ	Travel;Asia Pacific;Korea	Would any of these names sound strange or funny in Korean?	Which one do you like most?   Demi   Rhea   Violet   Lena      How is "Violet"(the flower) in Korean?
20090220213612AAXYTwN	Travel;United States;Washington, D.C.	I'm going to DC in a few weeks. What places do I NEED to visit? :)?	What places can I absolutely not miss?      I'm staying in Chinatown - any good restaurants? Thanks!
20090220213851AAmVCL1	Travel;Europe (Continental);Greece	Famous Greeks... HElp~?	What main, important contributions did Alexander the Great make to Greek society?    Please include the website. [:   thank you so much.
20090203095312AAcHEz8	Travel;United States;Other - United States	Is this to expensive for a cottage in key west?	I found a cottage/bungalow in key west and its for my honeymoon. It is 198.40 plus 11.50% tax. Is this to much to pay for it or can anyone suggest anything better?
20090220204928AAnnQCr	Travel;United States;Other - United States	Advice on moving to albuquerque, NM?	I'm 15 and I'll be moving to Albuquerque, NM in a few months with my parents. Any advice, especially on where to go to school and what to do in Albuquerque?      and i'm moving from colorado if it matters.
20090203092734AAr6p0Q	Travel;United States;Los Angeles	Where to go in Hollywood?? I know my way but bf has never been?	I am an LA girl, but since livivng in OC for so long my bf has never been to Hollywood or Los Angeles. I was wondering if anyone has some "underground" places if intrest that aren't the run-of-the-mill Hollywood/LA destinations??         Thanks :)
20090203092613AA1kBwZ	Travel;India;Other - India	In india which city is famous for making kites?	N/A
20090220205316AAfNohd	Travel;Australia;Other - Australia	Where would i find kanacka people in Australia?	can any assist
20090220213617AAPHIjv	Travel;United States;Other - United States	Im from ohio and im planning to go on a solo vacation and see the atlantic ocean?	Im from ohio and im planning to go on a solo vacation and see the atlantic ocean?   i want to go on a vacation and walk along the atlantic shore and site see im planning to stay in a motel but not sure how to get to the atlantic ocean from ohio and what the best route would be can someone please help me?
20090220212842AAraveX	Travel;United States;Other - United States	Im from ohio and ive been wanting to go on a solo vacation to the atlantic ocean?	can anyone tell me the best possible way to get to the atlantic ocean from ohio ive been wanting to go there to site see im planning to stay in a motel and walk along the shore of the atlantic ocean can someone also tell me where i should go to site see thanks.
20090220210018AAjzRaH	Travel;United States;Chicago	How do u get to  sears in zwinky?	how do u   get in sears
20090220205631AAAraTd	Travel;Air Travel	Connection time between flights?	is 1hr 8min enough? i is within termincal c at newark i think. it is a continental connection flight and then a international continenal flight. i am a minor traveling solo too.
20090220204412AAB5XCc	Travel;United States;Other - United States	We are moving to the Corpus Christi area, is it true the southside is the best place to live?	Just need to know what are some good areas to move to, I was told southside is the best, but I would like other input.
20090220204447AAWStGp	Travel;Ireland;Other - Ireland	Do you know who Ned Kelly is?	Okay, I just wanted to know if Irish people have heard of Ned Kelly because he one of Australia's most infamous/famous people in history and he was the son of an Irish convict and Irish immigrant.
20090220210411AAVUwsl	Travel;United Kingdom;Other - United Kingdom	Why does everyone pick on Wales?	Hey,   I'm from Australia and I love all things Welsh, however Iv'e noticed that all the other countries in the UK seem to belittle Wales,why is it so?   They have the coolest accents, torchwood and a great language.   Is everyone else jealous or something?
20090220205317AAwQa1U	Travel;United States;Other - United States	Driving the Alaska Highway?	I'm thinking about driving from Seattle to Skagway Alaska sometime next month.  Has anyone ever driven it?  Just curious about road conditons and gas prices -
20090220205451AAKD7oH	Travel;France;Paris	Euro trip - i got a question please help?	from paris i want to to spain (and i don't wanna fly there) i want to go by train.whats the best route paris - Bordeaux - san sebastian then enter spain through there to madrid ?   or paris - nice - go through the small towns all the way to barcelona?      please only serious answers.      thankfully
20090220205458AA4Ch4I	Travel;United States;Other - United States	Does it usually snow in Madison, WI during the first week of March?	N/A
20090220205706AATPqUQ	Travel;Australia;Perth	Is Perth safe for female asians to travel alone?	N/A
20090220205904AAelUi8	Travel;Caribbean;Dominican Republic	Sun Village Resort for less than $173/night?	We want to go to Sun Village Resort in Puerto Plata for Holy Week (April 4-10) and we found a local travel agency that has 1 double standard for $173/night.      Are there any travel agents around here that may have better offers for this particular hotel?      Thanks.
20090220210052AA1sKH0	Travel;United Kingdom;Other - United Kingdom	Is there any way of to get England visa for Japanese girl friend?	I have England citizen boyfriend .  I'm Japanese citizen. We're planning to stay together and be considering to get married.I heard its required to staying together at least 2year.   However we didn't.   Is there any way to get visa?
20090220210205AAhO1nD	Travel;India;Delhi and NCR	Can anybody tells me the HUAWEI phone service center address in west delhi?	N/A
20090220211642AAZ4C7m	Travel;United States;Other - United States	Texas USA train network map?	well i cant find one, some one posted a answer with a map thats of no use ! im only geting dumb answers, if you cant help dont bother with smart nonsence answers, otherwise i will report you to yahoo
20090220210406AAjBNGy	Travel;Asia Pacific;Other - Asia Pacific	Where is gilgit location inthe earth planet?	tell me immediately
20090220210527AAYytsF	Travel;Travel (General);Packing & Preparation	0903.2009 is this 9 March or 3 Sep in USA format?	N/A
20090220210826AASgdai	Travel;Asia Pacific;Philippines	Where can i buy an antique metronome in metro manila area?not an electronic metronome..?	doesn't have to be totally antique..just that wind-up one., not the battery operated electronic ones around today. thanks.
20090220211037AA9NkfM	Travel;United States;San Francisco	Where can i find a Gundam00 Model of Exia in San francisco's japan town?	i need an answer ASAP, please.
20090220211105AAaPQLV	Travel;Asia Pacific;Philippines	Watch asap live (from the united states)?	I am currently living in the United States and am going home in a bit. I am a TFCnow subscriber but not a TFC subscriber. I want to watch ASAP live and I've heard of their studio tours. I was wondering if it applies to TFCnow subscribers and if not, what other way is there to watch ASAP live.
20090220211428AACg7lR	Travel;Asia Pacific;Vietnam;Other - Vietnam	Hi im from vietnam i live in D.C right now andi lose my vietnam passport i was wonder how can i get a new one?	N/A
20090220212453AAAgsCN	Travel;Australia;Sydney	For australians only: what does it mean to be australian in the year 2009?	N/A
20090220211857AAj5pff	Travel;United States;New York City	Im thinking about moving to New York.I never been. whats a good part not to costly but still nice?	I have a family I would like to take and how are the jobs?
20090220212520AAdaTUr	Travel;Other - Destinations	International Father-Daughter Vacation?	I love to travel, and so does my dad. My mom and sister do too but unfortunately my parents haven't been getting along so my mom refuses to go on trips with him and my sister won't go if my mom doesn't. But I plan on seeing at least every continent, so I want to travel as much as possible.      Anywho, this summer I want to go on a trip. My dad suggested France/Germany but I don't know if I want to because after my junior year(I'm a freshman in high school now) I'll go to Germany with an exchange program for 3 weeks.      I don't really want to stay in the US, I've to a lot of places here. I've been to Mexico, Hong Kong, and England(even though I was a baby!)      Any suggestions are welcome and helpful :)
20090220212054AAppVjL	Travel;United States;Detroit	Question about Detroit?	Would it be ironic that Detroit has a sister city in japan named toyota? The name of a foreign automaker in the city that builds american cars?
20090203091645AAQ0NaH	Travel;United States;New York City	What are important physical features in new york?	N/A
20090203091822AAHiP7n	Travel;United Kingdom;London	How will leaving UK without informing Home office or employer affect my future prospects of getting a UK Visa?	I was working in the UK on 3 years work permit. I left My job as well as the UK in 4 months due to my exploitation of a high degree at my work place and the company provided (rented) accommodation. I did not inform anyone (neither employer nor home office) and took the flight out of UK. Its been now 2 years after that incident and I am worried if I will ever get a UK Visa. Please help me?
20090203091903AAamxco	Travel;Travel (General);Other - Destinations	Suggestions on a cheap, lively and fun beach holiday destination?	me and some friends are looking to go somewhere hot for the summer. we are struggling to find a place that is reasonably nice, reasonably cheap and also fun. im sure there are lots out there, but we just dont know.    can anyone suggest something??
20090203092256AAKYzgf	Travel;Canada;Other - Canada	How is Manitoba pronounced? (Canadian province)?	Self exp.
20090203093853AAUOI4S	Travel;Europe (Continental);Greece	What is the name of the city in Greece featured in the movie Sisterhood of the Traveling Pants?	The city with a bunch of white houses with blue shutters- over looking the water...      Thanks
20090203094546AANf8Oj	Travel;Asia Pacific;Philippines	Are there still bundy clock in the governemtn in the philippines? what machine do they used now?	N/A
20090203095232AAoWBAX	Travel;United States;New York City	Never been on  public bus b4 help?	I usually have a ride to go places but now I don't have anyone to take me places anymore, I'm getting a car in mid march and my class starts march 12...I'm going to a new campus so I don't know the route that well. I don't know how the bus works and how you find your next stop and everything like that.   I need to find a bus schedule so that I can go to class....where can i find it, I've looked up public bus schedule but I cnt find ne thing...please help me
20090203095258AAZVwbX	Travel;United Kingdom;Other - United Kingdom	People in uk - where can i find pictures of...?	portsmouth wedgewood rooms, not inside the venue but pictures of the actual place and what it looks like from outside :)
20090220213119AAV8uay	Travel;Canada;Calgary	Is "Reader Rock Garden" in Calgary Alberta, open during the winter-time?	I'm planning a date and I was wondering if Reader Rock Garden is pretty in the winter?
20090220213422AA6FhdW	Travel;Air Travel	Chicago airport.I really need help PLEASE!My first time traveling.?	I am going to be flying from RDU in Raleigh to Chicago O'hare for an overseas travel.It says that I need to take Terminal 3 to Terminal 5. Is it hard to find the place where you have to take the shuttle/train once you get off the flight?There is 1hours 5 minutes time between my flights.Can I make it? Also, there is chance of snow there the day I am leaving.Does that mean my flight will be delayed?
20090220213605AAZ5Cxc	Travel;United States;Chicago	My first time traveling in big airport. I REALLY REALLY need help.pleaseee!?	I am going to be flying from RDU in Raleigh to Chicago O'hare for an overseas travel.It says that I need to take Terminal 3 to Terminal 5. Is it hard to find the place where you have to take the shuttle/train once you get off the flight?There is 1hours 5 minutes time between my flights.Can I make it? Also, there is chance of snow there the day I am leaving.Does that mean my flight will be delayed?
20090220213716AAbxef2	Travel;Asia Pacific;Malaysia	How to get to one utama by public transport from klsentral?	N/A
20090220213821AAPLIzP	Travel;Asia Pacific;Other - Asia Pacific	How to barter in bali 10 POINTS?	How do you barter in bali i have no idea on how to do it any tips
20090220214458AAr4yuM	Travel;Air Travel	First airline ride.. Need advice!!!?	Im going to my first flight soon and I need advice. What are things that you can and can not take? Can you take medicines? Cameras? Just name some practical stuff for me. Im realllly scared about this are there any tips that anyone can give me to get over it and anything that can calm me down?
20090220215556AAvoFhr	Travel;Asia Pacific;Japan	CLOTHING for travel?  PICTURES allowed in temples?	My husband and I are planning to travel to Tokyo, Kyoto, Mt. Fuji day trip, Hiroshima. What type of clothing should we bring according to weather?   Also, is it okay to take photographs when in temples or gardens. What about taking photos of local places with possiblity some locals in the pictures? We don't want to be disrespectful.
20090220215701AAFArcF	Travel;Australia;Sydney	Where can I meet other people who enjoy going barefoot?	I live in Australia and usually go in bare feet most of the time. Where would I meet others who enjoy not wearing shoes?
20090220215843AAeZFCf	Travel;Mexico;Other - Mexico	Do mexicans really like beans.?	N/A
20090220214741AAsWHBs	Travel;Canada;Toronto	What is the email adress for the marriott hotels Canada?	what is the email adress for the marriott hotel canada?
20090220215519AAYmPrn	Travel;Europe (Continental);Other - Europe	How can I travel around the world?	Hi. How can I travel the world with a limited budget? After grad I really want to travel the world before I get old and realize i missed out on tons of things. I want to spend A LOT of time in Europe. Especially in the UK and Im thinking I would like to go by bike so I would like to know stuff like camp grounds? or a pack with a tent i can set up anywhere when night comes. And what would be the best way to finance such a trip? Is there some way i could make money on the road? Im one of those people that would go insane sitting in a windowless cubicle all day. This is some thing I really really want to do. Any advice at all is really appreciated... Just please none of the "There's no way to do it go get a job and be happy flipping through files" advice. Thanks a ton.
20090220215613AAy6Gg7	Travel;Canada;Toronto	If you are stuck in a hotel with a king sized bed, do you make a pillow wall beside you so you don't get lost?	N/A
20090220215645AAZWtPJ	Travel;Asia Pacific;Philippines	Does Manny Pacquiao really deserve a Phd?	He looks better wearing his boxing shorts and gloves than wearing what do you call it?  Toga with a hat?
20090220215038AApjUd5	Travel;Asia Pacific;Philippines	Do you know the man behind the voice of Spongebob the tagalized version?	Haha!  It's really funny that they sound exactly the same.  Is he the same voice that's being used when Spongebob does his  singing in the cartoon?  Squidward, Patrick and I think almost all of them sound the same with the original except Plankton.  Do you agree with me?
20090220214626AARs3iR	Travel;United States;New York City	What part of New York City should I avoid?	What is the worst area of New York
20090220214712AABwpXD	Travel;Europe (Continental);Other - Europe	Budapest...Can someone tell me what it is like,and some day trips out of Budapest?	we will be there for 10 nights in late September,thank you.Feel free to add other countries and cities as a possibility as well.
20090220214846AADzsLV	Travel;United States;Washington, D.C.	Is gig harbor washington?	near seattle?
20090220214851AA8qUvO	Travel;United States;San Francisco	What is ids in hotel industry?	N/A
20090220214856AAPgZYE	Travel;United States;Dallas	Where are some visually interesting places in the Arlington, TX area?	I'm in to photography, and I love having a urban, grungy, vintagey, etc. look, i.e. urban outfitters. A lot of where I live is pretty dull and typical suburban city though. Does anyone know of any visually interesting places in DFW Texas, preferably in the Arlington/Mansfield area?      Thanks!
20090220215252AAd9nEz	Travel;Asia Pacific;Japan	When should I go to Japan ?	When I am in High school or college ?I am in 8th grade and want to go to Japan as an exchange student. I kind of want to go during high school for a year , but will that affect me getting into a college ? Will I be held back a year ?  When should I go and what is your view ?
20090220215351AAc6nQs	Travel;India;Other - India	I want 2 see d pics of all d states of india?	pls any 1 help sending me d pics immediately i need them 4 my school im a school student
20090220215617AA9tYwh	Travel;Australia;Other - Australia	I am 32 years old and living in Srilanka ..can aneone help me to find a job in Newzeland ..? please .?	looking for a Newzeland job
